gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2557001556,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:202057,Animalia,Cnidaria,Anthozoa,Alcyonacea,Paragorgiidae,Paragorgia,,,GENUS,Paragorgia Milne Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557001458,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:202056,Animalia,Cnidaria,Anthozoa,Alcyonacea,Paragorgiidae,Paragorgia,,,GENUS,Paragorgia Milne Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557001455,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:202078,Animalia,Cnidaria,Anthozoa,Alcyonacea,Paragorgiidae,,,,FAMILY,Paragorgiidae,Paragorgiidae,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30951,-126.06133,100,,,,856,0,2009-08-05T00:00:00,5,8,2009,9251,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.670Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2557001367,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:201367,Animalia,Cnidaria,Anthozoa,Alcyonacea,Paragorgiidae,Paragorgia,,,GENUS,Paragorgia Milne Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557001155,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:202103,Animalia,Cnidaria,Anthozoa,Alcyonacea,Paragorgiidae,,,,FAMILY,Paragorgiidae,Paragorgiidae,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31046,-126.06516,100,,,,850,0,2011-08-17T00:00:00,17,8,2011,9251,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.662Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2557001035,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:202061,Animalia,Cnidaria,Anthozoa,Alcyonacea,Paragorgiidae,Paragorgia,,,GENUS,Paragorgia Milne Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557000751,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:201362,Animalia,Cnidaria,Anthozoa,Alcyonacea,Paragorgiidae,Paragorgia,,,GENUS,Paragorgia Milne Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557000487,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:201365,Animalia,Cnidaria,Anthozoa,Alcyonacea,Paragorgiidae,Paragorgia,,,GENUS,Paragorgia Milne Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557000428,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:201361,Animalia,Cnidaria,Anthozoa,Alcyonacea,Paragorgiidae,Paragorgia,,,GENUS,Paragorgia Milne Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556979529,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:177847,Animalia,Cnidaria,Anthozoa,Pennatulacea,Halipteridae,Halipteris,,,GENUS,Halipteris Kölliker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556978389,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:176945,Animalia,Cnidaria,Anthozoa,Pennatulacea,Halipteridae,Halipteris,Halipteris californica,,SPECIES,Halipteris californica (Moroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556977622,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:176948,Animalia,Cnidaria,Anthozoa,Pennatulacea,Halipteridae,Halipteris,Halipteris californica,,SPECIES,Halipteris californica (Moroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556977355,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:176947,Animalia,Cnidaria,Anthozoa,Pennatulacea,Halipteridae,Halipteris,Halipteris californica,,SPECIES,Halipteris californica (Moroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556977224,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:177873,Animalia,Cnidaria,Anthozoa,Pennatulacea,Halipteridae,Halipteris,,,GENUS,Halipteris Kölliker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556977217,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:176400,Animalia,Cnidaria,Anthozoa,Pennatulacea,Halipteridae,Halipteris,Halipteris californica,,SPECIES,Halipteris californica (Moroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556977025,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:176946,Animalia,Cnidaria,Anthozoa,Pennatulacea,Halipteridae,Halipteris,Halipteris californica,,SPECIES,Halipteris californica (Moroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556976320,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:175565,Animalia,Cnidaria,Anthozoa,Pennatulacea,Halipteridae,Halipteris,Halipteris californica,,SPECIES,Halipteris californica (Moroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556976238,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:176399,Animalia,Cnidaria,Anthozoa,Pennatulacea,Halipteridae,Halipteris,Halipteris californica,,SPECIES,Halipteris californica (Moroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556976054,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:175564,Animalia,Cnidaria,Anthozoa,Pennatulacea,Halipteridae,Halipteris,Halipteris californica,,SPECIES,Halipteris californica (Moroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556975926,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:172423,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31066,-126.06547,100,,,,862,0,2009-08-05T00:00:00,5,8,2009,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.510Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556975831,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:175563,Animalia,Cnidaria,Anthozoa,Pennatulacea,Halipteridae,Halipteris,Halipteris californica,,SPECIES,Halipteris californica (Moroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556975789,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:175566,Animalia,Cnidaria,Anthozoa,Pennatulacea,Halipteridae,Halipteris,Halipteris californica,,SPECIES,Halipteris californica (Moroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556975186,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:173103,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.17754,-126.10024,100,,,,907,0,2011-08-11T00:00:00,11,8,2011,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:06.996Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556975048,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:173106,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.1759,-126.10004,100,,,,907,0,2011-08-12T00:00:00,12,8,2011,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:07.092Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556975008,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:172427,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31189,-126.06385,100,,,,832,0,2009-08-05T00:00:00,5,8,2009,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.753Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556974996,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:173108,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.17596,-126.1003,100,,,,908,0,2011-08-12T00:00:00,12,8,2011,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:13.534Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556974785,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:173110,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.17602,-126.10074,100,,,,907,0,2011-08-12T00:00:00,12,8,2011,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:13.601Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556974565,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:173104,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.17767,-126.1001,100,,,,908,0,2011-08-11T00:00:00,11,8,2011,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:06.911Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556974511,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:173105,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.17784,-126.09974,100,,,,909,0,2011-08-11T00:00:00,11,8,2011,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:07.003Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556974097,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:173109,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.17601,-126.10066,100,,,,910,0,2011-08-12T00:00:00,12,8,2011,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:13.469Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556974094,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:173098,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.17596,-126.09931,100,,,,907,0,2011-08-11T00:00:00,11,8,2011,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:07.092Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556974028,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:173107,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.17592,-126.1001,100,,,,907,0,2011-08-12T00:00:00,12,8,2011,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:07.075Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556974027,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:172425,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31137,-126.06516,100,,,,856,0,2009-08-05T00:00:00,5,8,2009,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.646Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556973866,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:173111,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31053,-126.06509,100,,,,854,0,2011-08-12T00:00:00,12,8,2011,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:13.641Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556973864,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:172424,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31072,-126.06507,100,,,,853,0,2009-08-05T00:00:00,5,8,2009,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.639Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556973853,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:173099,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.17651,-126.09899,100,,,,907,0,2011-08-11T00:00:00,11,8,2011,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:07.074Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556973849,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:173101,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.17681,-126.09945,100,,,,907,0,2011-08-11T00:00:00,11,8,2011,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.756Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556973553,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:173102,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.177,-126.09959,100,,,,905,0,2011-08-11T00:00:00,11,8,2011,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.832Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556973492,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:173100,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.17679,-126.09915,100,,,,908,0,2011-08-11T00:00:00,11,8,2011,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.768Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556973484,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:172426,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31186,-126.06451,100,,,,842,0,2009-08-05T00:00:00,5,8,2009,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.765Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556973449,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:172422,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30864,-126.06149,100,,,,906,0,2009-08-05T00:00:00,5,8,2009,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.520Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556971872,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:172428,Animalia,Cnidaria,Anthozoa,Pennatulacea,,,,,ORDER,Pennatulacea,Pennatulacea,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31222,-126.06274,100,,,,844,0,2009-08-05T00:00:00,5,8,2009,710,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.829Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556967509,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:166921,Animalia,Cnidaria,Anthozoa,Pennatulacea,Funiculinidae,Funiculina,,,GENUS,Funiculina Lamarck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556967467,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:166920,Animalia,Cnidaria,Anthozoa,Pennatulacea,Funiculinidae,Funiculina,,,GENUS,Funiculina Lamarck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556961990,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158666,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Bathypathes,,,GENUS,Bathypathes Brook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556961988,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158134,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30983,-126.066,100,,,,859,0,2011-08-13T00:00:00,13,8,2011,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:13.424Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556961398,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158033,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30989,-126.06555,100,,,,848,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:13.457Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556961184,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158069,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31013,-126.06085,100,,,,823,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:06.989Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556961148,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158043,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30997,-126.06505,100,,,,845,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.571Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556961002,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158060,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31006,-126.06522,100,,,,842,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.563Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960989,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158034,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30989,-126.06557,100,,,,848,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:13.400Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960816,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158044,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30998,-126.06069,100,,,,836,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.648Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960813,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158091,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31062,-126.06061,100,,,,819,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:13.568Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960676,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158062,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31007,-126.06079,100,,,,828,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.648Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960511,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158125,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31016,-126.06518,100,,,,850,0,2011-08-12T00:00:00,12,8,2011,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.650Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960405,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158063,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31007,-126.06151,100,,,,812,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.637Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960394,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158099,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.3111,-126.06035,100,,,,829,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.649Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
