"date","temp_value"
1610685,31.931787109375
1610688,14.1315856933594
1610691,10.6376281738281
1610694,8.28341064453127
1610697,7.15017089843752
1610700,7.09615478515627
1610703,33.1809936523438
1610706,36.7018981933594
1610709,30.3080078125
1610712,18.76748046875
1610715,15.2949462890625
1610718,12.379052734375
1610721,10.9046569824219
1610724,9.63530883789065
1610727,31.6875244140625
1610730,40.5877014160156
1610733,34.7697082519531
1610736,18.3195434570313
1610739,16.0727172851563
1610742,14.5298400878906
1610745,13.1861206054688
1610748,13.1567016601563
1610751,32.8294616699219
1610754,18.27431640625
1610757,29.205712890625
1610760,20.8868347167969
1610763,17.8760620117188
1610766,17.5061279296875
1610769,17.8854614257813
1610772,17.3735595703125
1610775,23.9112182617188
1610778,24.3406005859375
1610781,19.8355651855469
1610784,14.6054931640625
1610787,12.7196899414063
1610790,13.7632690429688
1610793,14.1972900390625
1610796,13.8752075195313
1610799,19.3945556640625
1610802,26.469384765625
1610805,24.2795654296875
1610808,15.972802734375
1610811,11.4536376953125
1610814,9.40419921875002
1610817,7.95345458984377
1610820,7.99013671875002
1610823,21.9270263671875
1610826,25.9141479492188
1610829,21.2378173828125
1610832,9.01076660156252
1610835,5.28615722656252
1610838,4.11434326171877
1610841,2.91225585937502
1610844,6.9095397949219
1610847,21.7635131835938
1610850,27.9531494140625
1610853,23.8394409179688
1610856,12.5180603027344
1610859,10.5187316894531
1610862,9.59627685546877
1610865,10.0967651367188
1610868,9.9905944824219
1610871,22.8042846679688
1610874,21.273095703125
1610877,19.7639099121094
1610880,13.468408203125
1610883,11.6877380371094
1610886,10.6076904296875
1610889,9.5101257324219
1610892,8.76177368164065
1610895,17.1625610351563
1610898,21.1437316894531
1610901,19.0028015136719
1610904,12.6955810546875
1610907,11.1303955078125
1610910,8.98446044921877
1610913,7.68331298828127
1610916,7.92373046875002
1610919,18.8651977539063
1610922,25.4508911132813
1610925,21.963525390625
1610928,11.6294189453125
1610931,9.94790039062502
1610934,9.51656494140627
1610937,8.95693359375002
1610940,9.35433349609377
1610943,23.9673706054688
1610946,29.9305053710938
1610949,26.6486450195313
1610952,17.3923583984375
1610955,15.1577392578125
1610958,13.6787353515625
1610961,13.0544067382813
1610964,14.0799194335938
1610967,19.1616760253906
1610970,21.5451904296875
1610973,18.4106689453125
1610976,14.3631225585938
1610979,14.1054016113281
1610982,11.913720703125
1610985,9.46108398437502
1610988,8.70034179687502
1610991,11.7475219726563
1610994,14.5999389648438
1610997,10.9639526367188
1611000,5.71355590820315
1611003,6.24453125000002
1611006,5.29851684570315
1611009,5.32558593750002
1611012,4.03334960937502
1611015,12.4306274414063
1611018,17.7684875488281
1611021,15.3253723144531
1611024,6.01656494140627
1611027,3.84023437500002
1611030,2.7773376464844
1611033,2.42800292968752
1611036,2.11409912109377
1611039,19.6806884765625
1611042,26.244287109375
1611045,22.2771545410156
1611048,13.4796081542969
1611051,9.73867187500002
1611054,9.57729492187502
1611057,6.72902832031252
1611060,5.1806579589844
1611063,19.7046447753906
1611066,26.3539672851563
1611069,18.7343383789063
1611072,12.9320617675781
1611075,11.2549072265625
1611078,9.11477050781252
1611081,8.01265869140627
1611084,8.3254333496094
1611087,20.46767578125
1611090,27.25185546875
1611093,22.0401245117188
1611096,13.0959411621094
1611099,8.83843383789065
1611102,7.74270019531252
1611105,7.82052001953127
1611108,7.41896972656252
1611111,13.9665771484375
1611114,15.7693115234375
1611117,15.7918334960938
1611120,8.82589111328127
1611123,8.15633544921877
1611126,5.49093017578127
1611129,4.16585693359377
1611132,3.52776489257815
1611135,15.3476806640625
1611138,18.61611328125
1611141,15.9390502929688
1611144,10.7128540039063
1611147,8.35512695312502
1611150,7.60396728515627
1611153,7.00551757812502
1611156,6.41420898437502
1611159,8.48983154296877
1611162,11.5249267578125
1611165,11.4728942871094
1611168,9.97231445312502
1611171,9.73525390625002
1611174,9.35259399414065
1611177,9.34719238281252
1611180,9.14968261718752
1611183,13.0100341796875
1611186,14.88076171875
1611189,12.9063049316406
1611192,10.4623352050781
1611195,9.72756347656252
1611198,9.71553955078127
1611201,10.2556396484375
1611204,12.0907836914063
1611207,13.3391967773438
1611210,16.1322265625
1611213,15.5844360351563
1611216,13.3578125
1611219,12.5247741699219
1611222,12.6905151367188
1611225,12.748193359375
1611228,12.6404663085938
1611231,16.3313232421875
1611234,17.4845825195313
1611237,16.5526062011719
1611240,14.0191284179688
1611243,13.2921997070313
1611246,12.9587646484375
1611249,12.5852600097656
1611252,11.6342407226563
1611255,13.5959106445313
1611258,15.2361083984375
1611261,15.0671630859375
1611264,12.3937622070313
1611267,11.4854675292969
1611270,10.9584899902344
1611273,10.4684692382813
1611276,10.056787109375
1611279,15.6584106445313
1611282,17.0896850585938
1611285,13.7051025390625
1611288,7.2143493652344
1611291,3.59636840820315
1611294,1.32717285156252
1611297,-0.0256713867187273
1611300,-1.72244873046873
1611303,10.5061279296875
1611306,17.488671875
1611309,13.624169921875
1611312,8.18947753906252
1611315,4.38906250000002
1611318,1.56783447265627
1611321,-0.120703124999977
1611324,-2.15439453124998
1611327,12.7846313476563
1611330,18.2875610351563
1611333,14.7994018554688
1611336,6.93111572265627
1611339,6.67086181640627
1611342,6.35665283203127
1611345,5.66311035156252
1611348,5.19039306640627
1611351,16.4446350097656
1611354,22.8819519042969
1611357,20.2492004394531
1611360,13.2084289550781
1611363,13.3572021484375
1611366,7.41158447265627
1611369,3.52187500000002
1611372,0.744561767578148
1611375,12.4978271484375
1611378,16.3612915039063
1611381,12.4563842773438
1611384,3.42128906250002
1611387,1.81124267578127
1611390,0.0777832031250227
1611393,0.463555908203148
1611396,2.1088806152344
1611399,11.390283203125
1611402,17.5470825195313
1611405,13.914453125
1611408,7.09060058593752
1611411,5.61748657226565
1611414,5.50408325195315
1611417,4.28756103515627
1611420,3.05538330078127
1611423,13.8335205078125
1611426,22.2221923828125
1611429,18.5595642089844
1611432,13.1325317382813
1611435,12.2277770996094
1611438,11.7212158203125
1611441,10.019921875
1611444,10.3656555175781
1611447,18.6178833007813
1611450,17.1934448242188
1611453,18.5181518554688
1611456,12.6885620117188
1611459,11.6498657226563
1611462,12.229638671875
1611465,10.9822021484375
1611468,11.4556518554688
1611471,19.2328430175781
1611474,20.6606689453125
1611477,18.3048645019531
1611480,15.1454711914063
1611483,13.0322509765625
1611486,10.7918029785156
1611489,8.87142333984377
1611492,7.62697753906252
1611495,17.9724975585938
1611498,14.7183471679688
1611501,11.2138916015625
1611504,5.81386718750002
1611507,0.672998046875023
1611510,-1.96622314453123
1611513,-2.96634521484373
1611516,-3.95493164062498
1611519,6.9277282714844
1611522,11.6745239257813
1611525,7.16030273437502
1611528,-1.04669799804685
1611531,-2.27176513671873
1611534,-3.10446777343748
1611537,-3.29410400390623
1611540,-3.50180664062498
1611543,8.56313476562502
1611546,13.865625
1611549,9.91835937500002
1611552,0.839471435546898
1611555,-0.0332397460937273
1611558,-1.71243896484373
1611561,-2.11502685546873
1611564,-2.35343017578123
1611567,10.8002563476563
1611570,17.1964965820313
1611573,13.4435668945313
1611576,5.26589355468752
1611579,4.36284790039065
1611582,4.55031738281252
1611585,4.59298095703127
1611588,5.33953247070315
1611591,13.3674255371094
1611594,16.9701171875
1611597,14.7214904785156
1611600,10.5763793945313
1611603,5.36940917968752
1611606,3.49807128906252
1611609,2.58114013671877
1611612,1.4849792480469
1611615,13.8019653320313
1611618,21.4004150390625
1611621,17.6282287597656
1611624,9.37227783203127
1611627,7.29860839843752
1611630,5.82613525390627
1611633,3.83193359375002
1611636,3.61806640625002
1611639,15.1891723632813
1611642,22.9620300292969
1611645,19.7961975097656
1611648,11.5602661132813
1611651,9.14095458984377
1611654,8.12581787109377
1611657,8.37468872070315
1611660,7.67122802734377
1611663,12.780908203125
1611666,13.4346557617188
1611669,12.8715759277344
1611672,10.8601928710938
1611675,10.1381774902344
1611678,8.80449829101565
1611681,5.58101806640627
1611684,3.52666625976565
1611687,3.20290527343752
1611690,3.41225585937502
1611693,3.78377685546877
1611696,0.574426269531273
1611699,-0.385290527343727
1611702,-1.08548583984373
1611705,-1.55802001953123
1611708,-2.43930664062498
1611711,5.33406982421877
1611714,8.1346374511719
1611717,4.07192382812502
1611720,-1.52963867187498
1611723,-1.22086181640623
1611726,-1.4514221191406
1611729,-1.55417480468748
1611732,-1.42307128906248
1611735,7.51870117187502
1611738,4.53457031250002
1611741,2.1827331542969
1611744,-0.269750976562477
1611747,-2.58945312499998
1611750,-3.01895751953123
1611753,-4.02814331054685
1611756,-3.24082031249998
1611759,7.19680175781252
1611762,10.604150390625
1611765,7.13491210937502
1611768,1.2542663574219
1611771,0.636346435546898
1611774,1.11849365234377
1611777,2.24916992187502
1611780,2.90517578125002
1611783,6.62032470703127
1611786,7.41484985351565
1611789,7.90371093750002
1611792,6.04873046875002
1611795,4.88240966796877
1611798,4.13594970703127
1611801,3.49392089843752
1611804,3.09267578125002
1611807,6.08522949218752
1611810,5.82583007812502
1611813,5.21773681640627
1611816,3.39223632812502
1611819,2.93105468750002
1611822,2.46059570312502
1611825,2.10482177734377
1611828,1.88396606445315
1611831,6.20156250000002
1611834,9.09682617187502
1611837,7.51156005859377
1611840,3.80843505859377
1611843,2.33602294921877
1611846,-0.228552246093727
1611849,-0.989630126953102
1611852,-0.920629882812477
1611855,8.80046997070315
1611858,11.1278930664063
1611861,11.2715698242188
1611864,8.79061279296877
1611867,8.7123962402344
1611870,8.82463989257815
1611873,8.88131103515627
1611876,8.43609008789065
1611879,13.839990234375
1611882,18.5364624023438
1611885,17.7973266601563
1611888,12.6164794921875
1611891,13.23818359375
1611894,12.5306640625
1611897,10.6597534179688
1611900,10.6905456542969
1611903,11.9428344726563
1611906,12.7556396484375
1611909,12.1426635742188
1611912,7.53896484375002
1611915,4.30178222656252
1611918,2.89461669921877
1611921,2.02651367187502
1611924,1.26250610351565
1611927,9.56508789062502
1611930,13.8257690429688
1611933,12.1233764648438
1611936,6.96077880859377
1611939,5.23305664062502
1611942,4.05550537109377
1611945,2.50786743164065
1611948,1.43264160156252
1611951,11.5498291015625
1611954,19.0697875976563
1611957,14.7976318359375
1611960,11.8885131835938
1611963,12.22841796875
1611966,11.6538330078125
1611969,11.27236328125
1611972,11.8875366210938
1611975,13.9944702148438
1611978,16.0713745117188
1611981,14.6064392089844
1611984,13.9833618164063
1611987,13.0030151367188
1611990,8.0976501464844
1611993,3.85494384765627
1611996,1.31948242187502
1611999,4.22896728515627
1612002,7.82915649414065
1612005,4.52742919921877
1612008,0.526269531250023
1612011,-0.443060302734352
1612014,-1.45233764648435
1612017,-3.70099487304685
1612020,-2.38828124999998
1612023,5.03249511718752
1612026,9.85445556640627
1612029,6.15682373046877
1612032,0.196099853515648
1612035,0.464349365234398
1612038,0.0724731445312727
1612041,1.43886718750002
1612044,-0.230017089843727
1612047,7.88735351562502
1612050,14.2116943359375
1612053,11.9572692871094
1612056,8.96929321289065
1612059,8.34652099609377
1612062,7.77864990234377
1612065,5.83016357421877
1612068,4.9041687011719
1612071,7.70574340820315
1612074,8.17769775390627
1612077,8.08883056640627
1612080,6.64837036132815
1612083,5.76815185546877
1612086,6.70659790039065
1612089,6.86940917968752
1612092,6.80123291015627
1612095,11.4305053710938
1612098,13.4020629882813
1612101,7.95351562500002
1612104,3.40969238281252
1612107,1.98574218750002
1612110,0.793206787109398
1612113,0.141229248046898
1612116,-0.340124511718727
1612119,1.64589843750002
1612122,3.03383789062502
1612125,1.94625244140627
1612128,0.0127197265625227
1612131,-0.512213134765602
1612134,-1.0559143066406
1612137,-1.83893432617185
1612140,-2.95578613281248
1612143,2.25234375000002
1612146,5.04396972656252
1612149,1.63448486328127
1612152,-1.55911865234373
1612155,-1.81815185546873
1612158,-2.51108398437498
1612161,-2.91165771484373
1612164,-2.89316406249998
1612167,0.481835937500023
1612170,3.18898925781252
1612173,0.863916015625023
1612176,-4.48209228515623
1612179,-4.60965576171873
1612182,-4.46762695312498
1612185,-4.55179443359373
1612188,-3.72751464843748
1612191,0.283319091796898
1612194,1.03664550781252
1612197,0.693505859375023
1612200,-0.884313964843727
1612203,-1.43912353515623
1612206,-2.81223144531248
1612209,-6.55216064453123
1612212,-5.93036499023435
1612215,-0.260931396484352
1612218,1.37142333984377
1612221,0.388879394531273
1612224,-0.975866699218727
1612227,-1.02548828124998
1612230,-0.400946044921852
1612233,-0.252203369140602
1612236,-0.376684570312477
1612239,0.0264526367187727
1612242,0.0759216308593977
1612245,0.0164733886718977
1612248,-1.59519042968748
1612251,-0.294531249999977
1612254,-0.0340942382812273
1612257,-0.214025878906227
1612260,0.151025390625023
1612263,2.60115966796877
1612266,5.75692138671877
1612269,6.56423339843752
1612272,3.19631347656252
1612275,4.74831542968752
1612278,5.6113220214844
1612281,6.75051269531252
1612284,6.71199951171877
1612287,7.9346862792969
1612290,8.17275390625002
1612293,3.89962158203127
1612296,0.645623779296898
1612299,-2.5997375488281
1612302,-3.80997314453123
1612305,-6.61746826171873
1612308,-7.1720031738281
1612311,-2.51141967773435
1612314,0.503747558593773
1612317,-1.09006347656248
1612320,-3.16263427734373
1612323,-3.12766113281248
1612326,-2.11881103515623
1612329,-2.21967163085935
1612332,-2.00510253906248
1612335,0.0719848632812727
1612338,0.976007080078148
1612341,-0.616308593749977
1612344,-5.4123596191406
1612347,-3.59329833984373
1612350,-2.6925109863281
1612353,-2.69562377929685
1612356,-2.33304443359373
1612359,0.621179199218773
1612362,1.79738769531252
1612365,0.846643066406273
1612368,-0.831091308593727
1612371,-1.82559814453123
1612374,-3.28848876953123
1612377,-6.76102294921873
1612380,-7.25955810546873
1612383,-0.270666503906227
1612386,2.39876708984377
1612389,1.00264892578127
1612392,-2.60239257812498
1612395,-1.9045471191406
1612398,0.00759277343752274
1612401,0.106774902343773
1612404,0.185937500000023
1612407,0.734399414062523
1612410,1.71370849609377
1612413,2.10576782226565
1612416,1.77071533203127
1612419,2.01006469726565
1612422,2.18007812500002
1612425,1.45195922851565
1612428,1.29079589843752
1612431,2.18715820312502
1612434,3.15810546875002
1612437,3.4830261230469
1612440,0.403466796875023
1612443,-2.16339721679685
1612446,-2.24899902343748
1612449,-2.3574279785156
1612452,-2.29288330078123
1612455,3.80242309570315
1612458,8.83223876953127
1612461,4.80538330078127
1612464,-0.593542480468727
1612467,-1.65848388671873
1612470,-0.906958007812477
1612473,-0.680334472656227
1612476,-0.680853271484352
1612479,2.20269165039065
1612482,2.64833984375002
1612485,2.55556640625002
1612488,1.73879394531252
1612491,0.351800537109398
1612494,-0.738195800781227
1612497,-2.21237792968748
1612500,-2.17792358398435
1612503,0.439538574218773
1612506,1.16909179687502
1612509,-0.268408203124977
1612512,-1.29022827148435
1612515,-2.89243164062498
1612518,-3.61374511718748
1612521,-4.40958251953123
1612524,-5.30875244140623
1612527,-4.67270507812498
1612530,-3.8452209472656
1612533,-4.37406005859373
1612536,-5.50214233398435
1612539,-6.31882324218748
1612542,-6.71658935546873
1612545,-6.9980529785156
1612548,-7.40781249999998
1612551,-5.66074218749998
1612554,-3.65421142578123
1612557,-4.73508300781248
1612560,-10.4799255371094
1612563,-13.059423828125
1612566,-13.1598876953125
1612569,-10.5641235351562
1612572,-9.75995483398435
1612575,-7.79056396484373
1612578,-5.9940246582031
1612581,-7.92288818359373
1612584,-10.46005859375
1612587,-13.0475830078125
1612590,-19.0967315673828
1612593,-21.3853820800781
1612596,-22.581884765625
1612599,-15.1671508789062
1612602,-11.168310546875
1612605,-12.4557556152344
1612608,-14.406103515625
1612611,-14.3642333984375
1612614,-13.3225463867187
1612617,-12.7535766601562
1612620,-14.081884765625
1612623,-9.53549804687498
1612626,-6.6806701660156
1612629,-8.84744873046873
1612632,-14.406591796875
1612635,-12.1567749023437
1612638,-11.3277954101562
1612641,-9.74204101562498
1612644,-9.32407226562498
1612647,-4.90183105468748
1612650,-0.302343749999977
1612653,-0.0775512695312273
1612656,0.159814453125023
1612659,-0.137365722656227
1612662,-0.0210327148437273
1612665,-0.388433837890602
1612668,-5.11801757812498
1612671,-6.2391418457031
1612674,-8.76474609374998
1612677,-13.2694152832031
1612680,-18.9438079833984
1612683,-21.2346862792969
1612686,-23.2202972412109
1612689,-23.2852844238281
1612692,-22.1950439453125
1612695,-17.4553131103515
1612698,-14.5080322265625
1612701,-14.7849182128906
1612704,-16.6178955078125
1612707,-18.5248474121094
1612710,-21.5943359375
1612713,-25.5483459472656
1612716,-28.1142181396484
1612719,-26.265234375
1612722,-23.1679901123047
1612725,-23.8710693359375
1612728,-25.4964965820312
1612731,-25.7695220947265
1612734,-27.2984832763672
1612737,-28.2763732910156
1612740,-28.5942901611328
1612743,-25.0443634033203
1612746,-20.796011352539
1612749,-21.6723083496094
1612752,-25.092642211914
1612755,-22.3983215332031
1612758,-23.6773742675781
1612761,-23.7191680908203
1612764,-23.3951934814453
1612767,-18.0298828125
1612770,-13.4838623046875
1612773,-13.1523193359375
1612776,-14.0840209960937
1612779,-15.1474975585937
1612782,-14.801123046875
1612785,-14.145849609375
1612788,-13.1843017578125
1612791,-7.96726074218748
1612794,-7.12985839843748
1612797,-7.76975097656248
1612800,-10.8501953125
1612803,-8.2711242675781
1612806,-7.53659667968748
1612809,-6.92777099609373
1612812,-6.51773681640623
1612815,-3.64566650390623
1612818,-3.14484252929685
1612821,-3.5163635253906
1612824,-5.71274414062498
1612827,-8.6351379394531
1612830,-12.3737548828125
1612833,-18.0352844238281
1612836,-24.6713165283203
1612839,-19.9696716308594
1612842,-14.3571533203125
1612845,-16.30625
1612848,-23.7601837158203
1612851,-24.1294464111328
1612854,-25.1609100341797
1612857,-29.3787139892578
1612860,-29.8361572265625
1612863,-22.2701782226562
1612866,-14.5806030273437
1612869,-15.732763671875
1612872,-22.3516296386719
1612875,-23.3228515625
1612878,-23.4679321289062
1612881,-23.470556640625
1612884,-23.4918731689453
1612887,-16.4579833984375
1612890,-9.35629882812498
1612893,-8.60858764648435
1612896,-10.3546508789062
1612899,-8.10965576171873
1612902,-7.20529785156248
1612905,-8.34769287109373
1612908,-8.53851928710935
1612911,-4.53684082031248
1612914,-0.444799804687477
1612917,-1.32468261718748
1612920,-3.95456542968748
1612923,-3.87729492187498
1612926,-3.5665344238281
1612929,-3.98074951171873
1612932,-5.58609619140623
1612935,-3.50186767578123
1612938,-0.0763305664062273
1612941,-2.07440795898435
1612944,-6.20310058593748
1612947,-5.62045898437498
1612950,-9.72678222656248
1612953,-12.5655883789062
1612956,-13.6801513671875
1612959,-8.7014221191406
1612962,-2.53507080078123
1612965,-2.37589111328123
1612968,-5.56607666015623
1612971,-5.62949218749998
1612974,-3.45407714843748
1612977,-4.93826904296873
1612980,-3.90518798828123
1612983,-0.695776367187477
1612986,-0.0287231445312273
1612989,-0.0254272460937273
1612992,-2.82486572265623
1612995,-8.28537597656248
1612998,-10.5920166015625
1613001,-12.1400512695312
1613004,-12.7347778320312
1613007,-6.39133300781248
1613010,-0.189733886718727
1613013,-0.0701965332031023
1613016,0.0592285156250227
1613019,-0.539068603515602
1613022,-3.62406005859373
1613025,-6.36636962890623
1613028,-8.67947998046873
1613031,-2.25260009765623
1613034,-0.0497497558593523
1613037,-0.0459045410156023
1613040,-3.0864318847656
1613043,-5.72858276367185
1613046,-12.7978271484375
1613049,-14.9066223144531
1613052,-16.2067016601562
1613055,-9.08634033203123
1613058,-3.16403808593748
1613061,-4.48383178710935
1613064,-6.24680175781248
1613067,-4.52414550781248
1613070,-5.70377197265623
1613073,-6.52499999999998
1613076,-5.16141357421873
1613079,-3.07834472656248
1613082,-1.38468017578123
1613085,-4.31290283203123
1613088,-11.2182983398437
1613091,-10.5371459960937
1613094,-7.42075195312498
1613097,-6.52231445312498
1613100,-6.4386047363281
1613103,-4.66165771484373
1613106,-2.5142883300781
1613109,-1.20502319335935
1613112,-3.46347656249998
1613115,-3.87393798828123
1613118,-4.75504150390623
1613121,-6.4096740722656
1613124,-7.17526855468748
1613127,-6.76614990234373
1613130,-4.47980346679685
1613133,-7.15360107421873
1613136,-13.7525390625
1613139,-16.7693237304687
1613142,-18.0769561767578
1613145,-19.1688751220703
1613148,-19.921743774414
1613151,-13.3598388671875
1613154,-8.47629394531248
1613157,-10.6689208984375
1613160,-16.2196716308594
1613163,-15.7719482421875
1613166,-16.32236328125
1613169,-17.3746856689453
1613172,-17.8006652832031
1613175,-12.4734252929687
1613178,-7.73294677734373
1613181,-8.27371826171873
1613184,-10.8381408691406
1613187,-10.9514831542969
1613190,-10.3417114257812
1613193,-10.094091796875
1613196,-9.76547851562498
1613199,-6.56134643554685
1613202,-2.42508544921873
1613205,-1.8817199707031
1613208,-3.76569213867185
1613211,-4.24115600585935
1613214,-5.44644775390623
1613217,-7.82620849609373
1613220,-8.86740722656248
1613223,-4.50516357421873
1613226,-2.16336669921873
1613229,-3.93271484374998
1613232,-8.31732788085935
1613235,-7.96701660156248
1613238,-11.5445617675781
1613241,-14.0563415527344
1613244,-15.7684692382812
1613247,-12.0308898925781
1613250,-7.56601562499998
1613253,-8.95645751953123
1613256,-14.5143188476562
1613259,-14.6020263671875
1613262,-14.0178283691406
1613265,-12.3810485839844
1613268,-11.0896362304687
1613271,-8.26444091796873
1613274,-4.01389160156248
1613277,-5.31333007812498
1613280,-8.79608764648435
1613283,-7.56131591796873
1613286,-7.28793945312498
1613289,-7.38773193359373
1613292,-7.54758300781248
1613295,-4.70212402343748
1613298,-3.49222412109373
1613301,-5.92398681640623
1613304,-10.91611328125
1613307,-13.6897338867187
1613310,-13.1598876953125
1613313,-11.7665161132812
1613316,-11.5749267578125
1613319,-10.3458618164062
1613322,-8.72531738281248
1613325,-9.52554931640623
1613328,-12.8761352539062
1613331,-14.8969177246094
1613334,-17.9458374023437
1613337,-23.2550872802734
1613340,-27.3498596191406
1613343,-20.7699188232422
1613346,-14.8837646484375
1613349,-15.6235107421875
1613352,-22.7297119140625
1613355,-23.7348999023437
1613358,-23.611685180664
1613361,-23.7993530273437
1613364,-25.5128845214844
1613367,-19.9827178955078
1613370,-16.1712097167969
1613373,-18.6637481689453
1613376,-27.0268463134765
1613379,-29.7827667236328
1613382,-31.6124786376953
1613385,-32.5101379394531
1613388,-33.05625
1613391,-23.8569244384765
1613394,-17.6137908935547
1613397,-17.4924682617187
1613400,-22.1099304199219
1613403,-22.5946563720703
1613406,-23.4563354492187
1613409,-23.7539276123047
1613412,-22.3568481445312
1613415,-12.6860412597656
1613418,-6.7109436035156
1613421,-6.40964355468748
1613424,-13.1735595703125
1613427,-11.00107421875
1613430,-11.6660522460937
1613433,-12.2101196289062
1613436,-9.97891845703123
1613439,-6.21378173828123
1613442,-1.18039550781248
1613445,-0.688757324218727
1613448,-2.17832031249998
1613451,-0.441687011718727
1613454,0.00106201171877274
1613457,-0.0430053710937273
1613460,-2.33457031249998
1613463,0.0376525878906477
1613466,-0.0510009765624773
1613469,-0.00723876953122726
1613472,-5.44620361328123
1613475,-6.83994140624998
1613478,-7.0540832519531
1613481,-7.56174316406248
1613484,-8.8813537597656
1613487,-4.6588195800781
1613490,-0.0598815917968523
1613493,0.0135131835937727
1613496,-5.48007812499998
1613499,-5.3934387207031
1613502,-6.31571044921873
1613505,-6.83865966796873
1613508,-6.93985595703123
1613511,-1.12921752929685
1613514,-0.0785278320312273
1613517,0.00185546875002274
1613520,-4.22089233398435
1613523,-5.52420654296873
1613526,-7.01169433593748
1613529,-8.38724365234373
1613532,-7.14426269531248
1613535,-1.20841064453123
1613538,-0.0103515624999773
1613541,-1.85129394531248
1613544,-10.4365600585937
1613547,-13.8508666992187
1613550,-18.1779693603515
1613553,-18.3490661621094
1613556,-16.8369506835937
1613559,-7.73172607421873
1613562,-0.702856445312477
1613565,-0.129858398437477
1613568,-1.57126464843748
1613571,-1.61923828124998
1613574,-1.39249267578123
1613577,-1.64224853515623
1613580,-2.80405273437498
1613583,-2.5369934082031
1613586,-0.836828613281227
1613589,-0.966467285156227
1613592,-6.5423645019531
1613595,-9.28586425781248
1613598,-7.76938476562498
1613601,-4.92770996093748
1613604,-3.69479980468748
1613607,-1.82803955078123
1613610,-1.71420898437498
1613613,-2.57333984374998
1613616,-4.84506835937498
1613619,-6.88522949218748
1613622,-8.53287353515623
1613625,-10.191015625
1613628,-13.1891235351562
1613631,-7.41080322265623
1613634,-5.79852905273435
1613637,-6.54587402343748
1613640,-13.3862670898437
1613643,-9.9206604003906
1613646,-13.3746398925781
1613649,-15.6915649414062
1613652,-10.133642578125
1613655,-2.96042480468748
1613658,0.00252685546877274
1613661,0.0192504882812727
1613664,-7.69504394531248
1613667,-9.56375732421873
1613670,-9.78766479492185
1613673,-9.51535644531248
1613676,-8.17752685546873
1613679,-0.838415527343727
1613682,-0.0865844726562273
1613685,2.44140625227374e-05
1613688,-0.507330322265602
1613691,-0.0285705566406023
1613694,-0.0782531738281023
1613697,-0.00675048828122726
1613700,-0.00540771484372726
1613703,-0.0137390136718523
1613706,-0.0157226562499773
1613709,-0.0760864257812273
1613712,-5.07684936523435
1613715,-7.49283447265623
1613718,-4.07608642578123
1613721,-3.82181396484373
1613724,-2.37164916992185
1613727,-0.276068115234352
1613730,-0.0524658203124773
1613733,-0.0152954101562273
1613736,-2.93033447265623
1613739,-3.17624511718748
1613742,-4.70346679687498
1613745,-5.07193603515623
1613748,-5.50345458984373
1613751,-3.00620117187498
1613754,-1.54739990234373
1613757,-2.34976806640623
1613760,-4.73758544921873
1613763,-7.39914550781248
1613766,-10.9496215820312
1613769,-12.9887145996094
1613772,-14.8987182617187
1613775,-10.9777893066406
1613778,-9.3299621582031
1613781,-9.6228088378906
1613784,-11.7982238769531
1613787,-12.871435546875
1613790,-13.5071166992187
1613793,-14.2995361328125
1613796,-15.3427795410156
1613799,-10.8439697265625
1613802,-7.70334472656248
1613805,-8.89353027343748
1613808,-18.9545196533203
1613811,-19.846533203125
1613814,-19.0849975585937
1613817,-20.3833068847656
1613820,-21.4474700927734
1613823,-10.5502685546875
1613826,-3.42685546874998
1613829,-3.66934814453123
1613832,-11.0915893554687
1613835,-11.1135009765625
1613838,-11.3509887695312
1613841,-11.882177734375
1613844,-12.6460327148437
1613847,-3.5189270019531
1613850,-0.0699218749999773
1613853,-0.0256103515624773
1613856,-5.18314208984373
1613859,-7.82733764648435
1613862,-7.12320556640623
1613865,-3.10404052734373
1613868,-4.08078613281248
1613871,-0.0718139648437273
1613874,0.00805053710939774
1613877,-0.0585998535156023
1613880,0.0487304687500227
1613883,-0.0133422851562273
1613886,-0.0756286621093523
1613889,-2.93497314453123
1613892,-4.21042480468748
1613895,-0.0420593261718523
1613898,0.0196777343750227
1613901,-0.0325683593749773
1613904,0.0608154296875227
1613907,-0.0329345703124773
1613910,-0.0525878906249773
1613913,-0.0334838867187273
1613916,0.0244995117187727
1613919,-0.0495971679687273
1613922,0.100335693359398
1613925,1.26534423828127
1613928,1.41811523437502
1613931,-0.256933593749977
1613934,-0.155493164062477
1613937,-0.0130065917968523
1613940,0.0541015625000227
1613943,0.383691406250023
1613946,2.49990234375002
1613949,3.78054199218752
1613952,1.76690063476565
1613955,-0.0781005859374773
1613958,-0.535192871093727
1613961,-1.50131835937498
1613964,-2.93771972656248
1613967,-0.0632080078124773
1613970,-0.0916809082031023
1613973,-0.101751708984352
1613976,-2.85434570312498
1613979,-4.30881347656248
1613982,-4.90985717773435
1613985,-6.53012695312498
1613988,-8.6991027832031
1613991,0.0226074218750227
1613994,0.0204711914062727
1613997,-0.0797485351562273
1614000,-0.219702148437477
1614003,-2.15482177734373
1614006,-3.74466552734373
1614009,-5.76126708984373
1614012,-7.33957519531248
1614015,0.0117431640625227
1614018,-0.0586914062499773
1614021,-0.0465454101562273
1614024,0.125329589843773
1614027,-0.0663513183593523
1614030,-0.0544494628906023
1614033,-0.145697021484352
